id,Media,title,year,month,day,content
761,Apple,被爆拿柯文哲錢　張景森：我對金錢淡泊,2018,3,21,曾任台北市長柯文哲競選辦公室主任的蕭亞譚，目前正參加民進黨北市內湖南港區議員初選，他昨接受名嘴周玉蔻專訪時爆料，市長選舉期間有一天晚上，柯文哲跟他聊天曾說，「請人送了50萬元給姚立明（當時選舉總幹事）」，可是對方不收，但「某某人」就收了，在周玉蔻追問下，他默認是現任政務委員張景森。張景森在臉書回應，他對金錢淡泊。?張景森說，4年前他幫柯文哲競選，純粹是因為想在台北市打敗國民黨。他擔任政策總監，不但全心投入，還自掏腰包，支付了許多競選費用。柯文哲似乎過意不去，好幾次請競選幹部一定要編「薪水」給他，他不但婉拒，還當著大家的面開柯玩笑說：「我的薪水不是你付得起的」。張景森說，他不但選舉時沒有拿過一毛錢的報酬，選後柯文哲推薦他去擔任富邦獨董，有近千萬的收入，他全部捐給慈善機構。他強調，「我對改變台灣懷抱無比的熱情，但是對金錢的態度大致如此淡泊。不認識我的人真的有點可惜，人生眼界不易提升，連編故事都會怪怪的。」（何哲欣／台北
762,Apple,被市府稱競選中便離開團隊　蕭亞譚：被安「棄職潛逃」罪名,2018,3,21,參選民進黨台北市內湖南港區市議員的蕭亞譚，過去曾是台北市長柯文哲競選辦公室主任，蕭昨天在廣播節目爆料，柯曾託人拿50萬給前競選總幹事姚立明與某位團隊幹部，姚沒收，但該位團隊「某某人」卻收了，現在還在行政院當政務官。昨北市府發言人劉奕霆回應，蕭亞譚於選戰中期便離開競選團隊，加上並未管理財務，因此不了解事情之全貌。蕭亞譚今早在臉書反擊，稱這代表整個北市府都在說謊。當初競選時人事薪資的部分，他每月薪資七萬元，領好領滿直到投票日。另外在選舉前也有參加大合照。蕭亞譚稱「於選戰中期便離開競選團隊，加上並未管理財務，因此不了解事情之全貌。」其實就是「棄職潛逃」的加長版，這是安給他的罪名。（張博亭／台北
763,Apple,姚立明質疑柯Ｐ競選經費暴增　北市府：必要時公開帳目說明,2018,3,21,政論名嘴、前柯文哲競選辦公室總幹事姚立明昨在政論節目爆料，當初自己離開柯團隊時，競選支出僅6千萬元，但後來競選團隊支出卻暴增到8千多萬，對此，今早北市府發言人劉奕霆表示，柯文哲在2014年競選市長的時候，財務收入支出的情況，分別開過好幾次記者會，都是由當時的總幹事姚立明召開記者會跟大家說明，詳細收支的狀況，在選舉期間，不太可能所有的帳目都會在一結束的時候都出來，一定會有一些帳目會在關帳之後，或是競選結束之後才慢慢整理，所以一定有一部分的帳目是在競選活動結束後才出現的，但是這些帳戶，不管是收入還是支出，團隊都有詳細的列冊，都是由當時的競選總幹事姚立明召開記者會跟大家說明，隨時都可以再公佈給大家來做清查的動作。針對姚立明提到，有一些莫名其妙的經費，像是五百萬元的文宣，但是都只有雜貨店的發票，劉奕霆表示，這些收入跟支出，團隊都有明確的登記在冊列上，用途也有詳細說明，有必要的話北市府會再一併公佈讓大家來查，目前也不太清楚像姚立明說的發票是什麼樣的狀況，但是不管是哪一筆支出，團隊都有登記在上面，所以這些資料都有齊全地留在相關單位裡面，有必要的話再把它拿出來做說明。（張博亭／台北
764,Apple,【歷史上的今天】賴清德拆14校蔣中正銅像　宋楚瑜獲媽祖託夢發起募款,2018,3,21,《蘋果》每天固定推出「歷史上的今天」，帶讀者回顧2003年到2017年政壇大小事。2014年的今天，反服貿學生持續占領立法院，但學運已先獲兩場勝利。司法院大法官會議做出第718號解釋，認為現行《集遊法》要求一般性與緊急性、偶發性的集會遊行，均要事前申請許可，違反《憲法》保障的人民集會自由，因此將部分條文宣告違憲。另一則是檢察總長黃世銘2013年被判1年2月徒刑，可易科罰金42萬元。黃隨後發聲明請辭總長。2017年的今天，潛艦國造正式啟動！總統蔡英文在高雄左營軍港內的水星（潛艦）碼頭上，主持潛艦國造設計啟動及合作備忘錄簽署儀式，宣示潛艦國造正式啟航。同為2017年的今天，台南市教育局突襲拆除14所中小學內的蔣介石銅像，教育局保密到家，阻擋不及的藍營人士，氣得大罵台南市長賴清德：「根本是賊仔，比土匪還兇！」2009年的今天，退出政壇的親民黨主席宋楚瑜寫信給朝野立委，聲稱受媽祖託夢：「願散金身以濟黎民、解圍貧童」，呼籲立委共同發起「媽祖佑童助學賑餐」募款活動，補助學童學費及營養午餐。（何哲欣／台北
765,Apple,柯P遭爆曾請人拿錢給官員　北市府：競選財務公開透明,2018,3,20,（新增：北市府說法）台北市長柯文哲前競選辦公室主任蕭亞譚，目前正參加民進黨北市內湖南港區議員初選，他接受名嘴周玉蔻專訪時爆料，市長選舉期間有一天晚上，柯文哲跟他聊天曾說「請人送了50萬元給姚立明（當時選舉總幹事）」，可是對方不收，但「某某人」就收了，不過蕭亞譚並未透露這個人是誰，只說現在還在行政院當政務官。柯文哲今上午出席恩友堂老人共餐活動時被媒體追問此事，柯僅說「當時他們有薪資，姚立明沒有拿沒有錯」。媒體再問，是給中央官員嗎？柯表示，「不是啦！當時都有排薪資，但是像姚立明就說不要拿，所以就沒有拿」，隨即被幕僚阻斷發言並上車。北市府發言人劉奕霆今表示，關於蕭亞譚今日接受媒體專訪的內容，在柯文哲市長2014競選市長期間，的確有規劃相關人員的薪資費用，時任競選總幹事的姚立明因表示不支薪，所以未領取該筆費用，張景森也同樣未領取該筆薪資費。劉奕霆說，蕭亞譚於2014選戰初期雖曾擔任競總辦公室主任，但於選戰中期便離開競選團隊，加上並未管理財務，因此不了解事情之全貌。劉奕霆表示，2014選戰的相關費用皆有明細資料，一切公開透明。（張博亭／台北
766,Apple,賴柯會登場　賴清德與柯文哲明談長照2.0與前瞻,2018,3,20,行政院長賴清德下鄉與各縣市首長座談，明天是最後一站，將與台北市政府針對前瞻基礎建設及長照2.0進行座談，而台北市長柯文哲將親自出席。「賴柯會」明天下午登場，備受關注。?「中央與地方業務交流座談會」明天下午3點在仁愛路的青少年發展處國際會議廳舉行，賴清德將率領衛福部長陳時中簡報長照2.0推動情形，而台北市政府則由衛生局長黃世傑說明台北市長照推動現況及挑戰。在陳時中簡報結束後，座談會不開放媒體採訪旁聽，雙方進行閉門交流。（林修卉／台北
767,Apple,登記北市長未遂扯陰謀論　韓國瑜：寧可「倒陽」也不「倒丁」,2018,3,20,國民黨高雄市黨部主委韓國瑜日前北上登記參選台北市長黨內初選後撤回，外界質疑與「倒丁（丁守中）聯盟」有關，韓今接受網路媒體專訪表示，「我這把年紀寧可倒陽也不願倒丁」，並反問為何不倒前立委張顯耀、孫大千？他釋出強烈訊息是向黨中央要資源，否則仗怎麼打下去？這就是賭上烏紗帽的大動作，再不行就要離開，黨中央有善意回應，他願意「該往前走就往前走！」?韓國瑜被黨主席吳敦義鎖定參選高雄市長，但評估半年後未如何在3月7日宣布參選，韓說，他是「撐不住才北上求救」，發出SOS重大訊號，把他的職務放上去，「不行我幹不下去了」，吳敦義事後要求他顧全大局，黨副主席曾永權承諾資源南下，他呼籲黨中央不能放棄南台灣，否則仗怎麼打？?韓坦承，吳敦義當主席壓力也很大，但仍有海外及企業資源，大水庫吸資源必須留一點到高雄，20幾個縣市的水龍頭都打開，不能高雄水龍頭打開一滴水都沒有，他很懷疑這條路走不走得下去。?詢及動念選北市長是否有「倒丁聯盟」幕後指使，韓說，「我這把年紀寧可倒陽也不願倒丁」，他把烏紗帽賭上去，因已叫天天不應、叫地地不靈，吳曾帶他到處敬酒，但吳「又不是丐幫」，也不可能跟企業要錢，他登記北市長初選，當時就打算隨時撤退，沒有預謀，「真的要倒丁守中，我就拚到底了。」他向高雄鄉親承諾，絕不可能北上參選。?談到丁守中的風格，韓則酸，若要欣賞丁守中真的要從優質、制式化角度，想必丁守中「走路靠右邊」，文質彬彬，但丁看起來就像升學班，「不像我放牛班。」?韓坦承他與原先被看好的國民黨立委蔣萬安不能比，但蔣能否壓得住，都是大問題，且若蔣萬安出線，與現任市長柯文哲對決也是硬仗。但他認為，民進黨北市只要派人選局就會變，可能「鷸蚌相爭」、「隔岸觀虎」或「豬羊變色」，不過迄今北市三國志與兩強相爭沒人看得清楚。?為何選高雄市長卻未遷戶籍到高雄，韓說，那是一分鐘的事情，若屆時遷戶籍會到勞工、農民多的地方，文質彬彬的地方不去。他認為國民黨在高雄市若推出好人選，藍綠不會是七三比，而是六四比獲五五比四五，甚至有機會五五波。但韓沒有說自己是否是好人選。?至於前總統陳水扁幫有意參選高雄市議員的兒子站台，韓說，從人性層面來看，扁幫陳致中站台「天經地義」，扁想多幫忙、多做動作，大家要多諒解，但從法律層面來看，目前三、四百人保外就醫能否比照辦理？如果不行，法律就蕩然無存，若超過那條線的話，扁要自重，法務部也要有動作，兩者分清楚後，奉勸扁還是尊重法律。?有高雄民眾call in不解韓國瑜大動作北上，韓說，自己把炸彈引信拆除後，四月初一定會說明、狀況會明朗，基層強烈吶喊，他儘量做，但自己只是一個賣菜的。（王家俊／台北
768,Apple,為柯P解套？囧星人分析捷運吃到飽　若虧了問題出在這兒,2018,3,20,台北市與新北市日前聯袂宣布將推出雙北1280元捷運、公車定期月票，小老百姓有感，但也有些批評聲音，有議員稱是「政策買票」，有人擔心虧空國庫等。台北市長柯文哲日前回應，他對錢很小心的人，「政府沒有那麼白癡」。YouTuber「囧星人」日前分析該政策，每天交通費超過42元的人，買吃到飽月票一定可以省到錢，她以90年代德國聯邦鐵路公司為例，曾一度陷入經營危機，估算成本後推出了各式各樣不同的優惠卡後，不少民眾開始大量使用鐵路，為使自己的票錢「回本」。如此是否造成公司虧損或無法賺錢呢？囧星人解釋，「影響獲利原因的不只有價錢，還有銷量」，雖每單位車票便宜30%，但銷量因此增加到10倍、20倍不止。另，有人提到吃到飽方案，會有「共用悠遊卡」的隱憂，「囧星人」認為，首先，若有人共用悠遊卡，不會造成捷運的成本提升；再者，該方案主要目標不是從票價盈利，疏解雙北城市的整個交通運輸成本的問題，甚至是捷運少賺一些錢的代價，可換到更大的利益，如交通順暢、事故減少等；第3點，防範成本會超過漏洞造成的損失。「囧星人」認為，捷運吃到飽制度絕對不是問題，只要擔心，1280元這價格是否做好充分與正確的精算後的決定，若發生虧損嚴重，只可能是訂價的問題。（即時新聞中心／綜合
769,Apple,三月二十日各報頭條搶先報,2018,3,20,蘋果日報頭條善款4成竟援產業「應救災民」被罵慘 花蓮開放退款震災善款可以這樣用嗎？花蓮大地震各界共捐約20億善款，但花蓮震災善款監督委員會卻決議將其中8億元用在觀光、石材業的紓困補助，引發各界爭議，捐款100萬元的網紅「館長」陳之漢開直播大罵：「做流氓的都沒你們垃圾！」486先生也痛批：「泥馬的，要把捐款拿回來」各界怒火紛至，昨花蓮震災善款監督委員會開記者會強調，歷次災害都有類似的產業紓困補助，但也強調若不同意可退善款。蘋果日報重點新聞包括:心疼 拼世大運 戴資穎痛失球后世界羽球總會將修改世界排名積分計算方式，剛在全英羽球公開賽奪冠衛冕的球后戴資穎，去年為國家榮譽征戰世界大學運動會，放棄參加同時間舉行的世界羽球錦標賽，而未能拿到足夠積分，新賽制實施後，將在4月中失去「世界球后」寶座，小戴無奈地說：「是有點可惜啦，本來還想說拼看看能在這個位置待多久！」停等紅燈 車窗伸進菜刀割喉太恐怖，車內音樂很大聲，竟也惹上血光之災！一車五人停等紅燈，竟遭莽漢拿菜刀割喉。陳姓男子從台中開車載家人到嘉義市探親、遊玩，前晚在嘉義市停等紅綠燈時未關車窗，一名酒醉男子對他咆哮，他聽不懂男子說什麼未理會，該男卻突然衝過來，拿菜刀往陳男脖子劃過喉嚨，陳男抓住男子手奪刀，車上的家人及朋友驚嚇萬分。砍人的江嫌昨落網，他坦承喝得醉茫茫，因陳男車子音響開得很大聲，以為對方要挑釁他，才「先下手為強」。又漲了 歐治鼻貴24％ 正露丸貴20元知名藥品、假牙清潔錠傳漲聲，荷包又要失血了。居家常用藥如歐治鼻薄荷噴鼻液、虎標萬金油、大幸正露丸，及保麗淨假牙清潔錠系列將陸續調漲10到60元，漲幅約4.4%到24%，以歐治鼻漲幅最高。萬金油、正露丸上周四已調漲，歐治鼻及保麗淨下月2日將調漲，民眾嘆：「民生用品陸續漲，政府應平穩物價。」房東討3700元 慘死山溝只因房租糾紛預謀殺人，下手兇殘毫無悔意！「比我爸媽還煩！」陳姓風管工人積欠三千七百元房租、水電費，不滿房東討錢又愛碎碎念，他心生殺機佯稱繳房租，騙房東載他去上班，並將人拐至偏僻果園，以暗藏兩把螺絲起子狂刺十多下，再棄屍山溝，陳嫌被逮見房東屍體面不改色，警斥「不怕報應，不怕死刑？」陳嫌竟冷笑，被依殺人罪移送，法院裁定收押。自由時報頭條性工作者悲歌 無「性專區」保障 遭白嫖、勒索性工作者的悲歌！廿八歲性工作者「小媛」（化名）現身泣訴，由於沒有「性專區」保障，有惡劣男客吃定小姐不敢聲張，總在「完事」後才對服務挑三揀四，除要求退錢，甚至還勒索，雙北目前已有很多姊妹受害；事實上，「社會秩序維護法」早在七年前修正，明訂可在性專區內合法性交易，但各縣市政府礙於輿論、選票等因素，均未設立性專區，性工作者沒保障，即使被人白嫖、搶劫也不敢報案，像小媛這樣的「被害黑數」，恐多不勝數。自由時報重點新聞包括:純網銀開放！ 資本額百億、2執照台灣終於要開放純網路銀行！金管會主委顧立雄昨表示，相關方案已積極研議中，預計四月定案出爐，將比照傳統銀行，申請資本額為一百億元；另考量國內已有三十八家銀行，初期只會開放兩張純網銀的執照。國安局：習主觀期待兩岸有重大突破中國修憲廢除國家主席任期限制，國安局長彭勝竹昨在立院答詢時說，中國國家主席習近平掌握的權力比其前任胡錦濤與江澤民更集中，未來對台操作空間也更大，導致兩岸發展變數增多，對官方的施壓越強硬，對台灣更不利，比過去更不樂觀。脫韁韓國瑜 惡化國民黨高雄選情國民黨高雄市黨部主委韓國瑜，上週五無預警登記參選黨內台北市長提名初選未果，引發黨內高度震撼，都對韓國瑜的行動感到不可思議，藍營在高雄市長的人選更顯難產，地方更認為，韓的舉動反覆，讓藍營高雄市選情更雪上加霜。梅山青年活動中心倒閉 竟想賣給高市府中國青年救國團以每坪約七．八元月租金，承租國有地經營梅山青年活動中心倒閉後，竟透過國民黨立委「協調」桃源區公所提計畫，擬將建物以五百萬元賣給政府，彌平營運不佳虧損；民進黨立委陳其邁批評，這不符合「預算法」規定，救國團應在租約到期後，將建物無償贈與國家。聯合報頭條兩岸人事新局 台北上海雙城論壇仍卡關台灣和大陸負責兩岸部門首長人事，昨天同時走馬上任，外界密切觀察兩岸關係能否出現新契機，卻傳出上海台辦主任李文輝無法來台，影響到今年雙城論壇的準備。台北市長柯文哲指稱，是陸委會不准李文輝入境；陸委會副主委邱垂正則強調，目前未接獲申請。聯合報重點新聞包括:建天然氣接收站衝擊藻礁？ 中油觀塘案周五檢討中油計畫在桃園觀塘海岸建第三天然氣接收站，環保署本周五將召開專家會議，檢討此一開發案對附近大潭藻礁的直接影響，環保署昨在專家會議前舉辦說明會並實地踏勘，環團人士指，連藻礁生態系統基礎調查都沒做就辦說明會，專家會議根本是騙人。為何冒險偷渡…台越工資差5倍近年為何越南人冒險偷渡來台？「主要是工資至少是越南的五倍以上！」儘管要打工一年才付得起偷渡費，但因台灣有不少越南籍新住民照應，工作環境「友善」，還是有不少越南人選擇來台賺錢。王毅升大陸國務委員 劉結一接國台辦主任大陸全國人大會議連日表決通過人事案，李克強連任國務院總理，韓正、孫春蘭、胡春華及劉鶴出任副總理。外交部長王毅一如事前預料，昨升任國務委員兼任外交部長，負責具體外交事務；原國務委員楊潔篪則未如預期晉升副總理，成為這屆大陸外交人事布局中的一大懸念。虐嬰頻傳 「建資料庫防惡師」托育機構虐待幼兒案件頻傳，今年三月至今就有九件，衛福部昨天表示，將在「托育人員登記管理資訊系統」中新增欄位，註記不適任托育人員的資料，供地方政府查詢。為避免不適任老師改名後回鍋，會在系統內特別把關，防不適任幼師再現。中國時報頭條台灣經濟三大外在威脅 民粹主義居首資誠聯合會計師事務所昨發布《2018台灣企業領袖調查報告─台灣企業的轉型課題》，雖有44％CEO樂觀看待未來一年經濟前景，但CEO對民粹主義、匯率不穩定、法規過度監管等三大外在威脅非常憂慮，尤其是民粹主義今年首度納入問題，便有高達26％CEO對此表達極度擔心，與匯率不穩定並列第一。中國時報重點新聞包括:陸情資 國安局長一問三不知糗！國安局長彭勝竹認不出中共國安部長的長相，也不知中共國安部負責對台部門的名稱。不過，國安局官員也強調，此次大陸修憲，取消國家主席任期限制，國安局去年即掌握相關情資。韓國瑜不求大餐 只要滷肉飯原被國民黨賦予參選高雄市長重責的高雄市黨部主委韓國瑜，日前突然領表參加北市長初選，旋即撤回「快閃」，令政壇傻眼。他19日首度出面解釋，盼藉由強烈手段向黨中央表達高雄需要資源的訴求，「我不求滿漢全席，只要1碗滷肉飯！」退善款 花蓮縣府尊重但遺憾「救產業，花蓮才能重生！」花蓮地震捐款用來補貼石材及觀光業挨批，花蓮縣長傅? 萁與善款監督委員會召集人張善政19日共同出面澄清，張善政強調，善款運用比照高雄氣爆救助受災產業，「花蓮不是首例！」傅?萁則表示，民眾有疑慮可退回捐款，縣府予以尊重，但善款若不能用於救助產業，花蓮縣府也會概括承受！惠台措施 青年菁英樂見其成大陸國台辦228當天宣布惠台31項措施，台灣民意基金會昨天公布民調，41.9％民眾同意這是統戰花招，但也有30.1％正面看待，該基金會董事長游盈隆表示，這意味著即使這是中共軟硬兩手的統戰招式，仍有3成台灣人樂見其發生，且年紀愈輕學歷愈高，有正面反應的比例越高。想知道更多，一定要看……三月二十日財經焦點搶先看
770,Apple,【歷史上的今天】陳水扁、呂秀蓮險勝連任　學運定名「太陽花」,2018,3,20,《蘋果》每天固定推出「歷史上的今天」，帶讀者回顧2003年到2017年政壇大小事。2004年的今天，第11任總統大選結果揭曉，因受前一天319槍擊案影響，民進黨提名的總統、副總統候選人陳水扁、呂秀蓮，以50.11%的得票率，獲得647萬多票支持，以2萬9518票（0.228%）的些微差距，險勝國親提名的候選人連戰、宋楚瑜。連戰隨即宣布，將提出選舉無效之訴，並要求中選會立即查封所有票匭，以備將來進行驗票之依據。連戰說：「此時若以緘默態度面對，真不知道我們這一代要如何向歷史交代。」2014年的今天，是反服貿學運第3天，因不斷有聲援群眾送來向日葵、黃色菊花、黃色海芋等鮮黃色花朵，學運因此被定名為太陽花。活動總指揮陳為廷說，向日葵有向光性，代表陽光，又稱太陽花，希望能照亮黑箱服貿，也期盼台灣未來能如太陽花般，迎向太陽。此外，2016年的今天，總統當選人蔡英文拍板，由行政院前院長謝長廷出任我駐日代表。2015年的今天，營建署前署長葉世文，向遠雄集團董事長趙藤雄索賄3千萬元，得手2千萬元，台北地院一審宣判，依職務上收賄罪與財產來源不明罪判葉19年，另依行賄罪判趙4年半。（何哲欣／台北
771,Apple,辣蘋果：民進黨的下台階（余艾苔）,2018,3,20,民進黨在台北市長選戰，雖然前有姚文智與呂秀蓮催促，後有基層黨員相逼，黨中央仍傾向要與柯文哲合作，所謂「不要讓國民黨拿下台北」成為最高原則，所以說什麼要把柯文哲在雙城論壇的論述，當成禮讓與否關鍵，也只是再找一個好的下台階罷了。當已經執政的民進黨，有可能會放棄台北市長提名時，黨內反彈可想而知，呂秀蓮昨撂下重話，只要民進進黨禮讓柯P，她就會公布柯的資料，讓大家了解柯是什樣的人。不過柯指呂是故弄玄虛，他敢這麼說，也許認為不管呂手中握有何種資料，對自己的殺傷力不會太大。
772,Apple,綠委點名他訪柯P教壞小孩　呱吉無奈笑：愚蠢比較可怕,2018,3,19,網紅呱吉日前被民進黨立委陳素月在質詢時點名，指他直播專訪台北市長柯文哲的內容髒話連連、恐有「教壞小孩」之嫌，要求國家通訊傳播委員會（NCC）介入處理，「這個世界最可怕的不是髒話和成人世界的用語......。」呱吉得知此事之後也拍片做出回應，直言對比立委的謊言和愚蠢，偶爾爆出幾句髒話根本不算什麼，「如果你們那麼擔心實話的力量，以後我會在影片內加註內有實話......唉。」「柯P」柯文哲15日晚間受邀登上網紅呱吉直播火力全開，痛批現在電視台call-in節目，批評名嘴說的說謊成性，接著說自己「最幹」的就是世大運結束的「黑衣人事件」，反問憲兵、國安局是他管的嗎？「干我屁事」痛斥憲兵抓人還「媽的」栽贓到我身上，最後直接嗆聲「政經限時批」根本都在「供孝威」（說瘋話），事後柯P受訪解釋，自己平常其實講更多髒話，主張台灣對於Uber、Airbnb、性專區這類議題，應該要開放管理，而非一昧禁止。「最近有一位網紅喔，叫呱吉，主委認識嗎？」綠委陳素月日前在立院交通委員會質詢時指出，隨著網路蓬勃發展，影音節目、直播軟體如雨後春筍冒出，各種「光怪陸離」的現象也屢見不鮮，擔心類似呱吉這樣專訪柯P的直播節目會給社會帶來不良影響，呼籲NCC應加強網路言論管理，但NCC主委詹婷怡認為「觀感不好跟違法有一段距離」，坦言此事涉及言論自由，NCC不會直接處理網路內容，但是否有違兒少法規，會與主管機關衛福部再討論。呱吉得知自己被陳素月點名，18日也拍了一支影片上傳至個人《YouTube》頻道回應，呱吉先是露出了一臉無奈的表情，接著剪了一段國、民兩黨，名主持人鄭弘儀等名嘴公開在質詢時、電視上大罵髒話的資料畫面，強調對比起立委諸公的謊言與愚蠢，柯P或他們這些網紅幾句失言哪能算得了什麼，粉絲看完影片後十分讚同呱吉說法，「看呱吉DISS這些垃圾就是爽」、「老人家的論點就這樣啊，什麼超出他們生活範圍的都是亂源。」（即時新聞中心／綜合
773,Apple,?鍾年晃：談談我被柯文哲「收買」的經驗,2018,3,19,台北市長柯文哲近日上網紅呱吉節目說，「收買名嘴要錢，不想花那個。」媒體工作者鍾年晃說，那就來「談談我被柯文哲『收買』的經驗吧」。?鍾年晃在《臉書》「鍾年晃」首先批評說，「收買」絕對是「負面描述」、「人格謀殺」，「柯文哲影射批評他的評論員是『沒錢收買』，意在弦外的就是暗指『這些批評我的人可以被收買』。想藉由道德高度，貶損批評他的人正當性」。?鍾年晃接著細數從認識柯文哲以來，「如果照柯文哲的邏輯」，他有2次被柯文哲「收買成功」，1次柯文哲「收買失敗」，還有2次被「近柯人士」、「柯媽媽」「收買未遂」。?鍾年晃說，「當然柯文哲可以輕描淡寫說他都不知情，是底下人做的，就如同他回答王瑞德的指控一般」。?鍾年晃還說，他寫出這段過程，是想告訴柯文哲，「現在檯面上批評你的絕大多數評論員，和有沒有被收買無關」。他也想反問柯文哲一個問題：「那些幫你辯護的人，有沒有被你收買呢？」──────────鍾年晃全文如下：談談我被柯文哲「收買」的經驗吧這兩天收買評論員的議題很夯，當然是因為柯文哲接受網路媒體訪問時的談話。「收買」絕對是負面描述，對被影射者是人格謀殺，柯文哲影射批評他的評論員是「沒錢收買」，意在弦外的就是暗指「這些批評我的人可以被收買」。想藉由道德高度，貶損批評他的人正當性，這種戰術並不新鮮，是國內政壇的日常生活而已。那我就來談談被柯文哲「收買」的經驗吧。在他決定參選台北市長前，我完全不認識這個人，聽都沒聽過(感謝網友指正，的確在連勝文槍擊案後，我才第一次聽到柯文哲的名字。)你可以說我孤陋寡聞，但從另一個角度看，這個自稱「墨綠」的素人，如果長期參與台灣民主活動，我一定聽過這號人物。第一次見到柯文哲是參加電視節目，給我的第一印象是「人很客氣」。他宣布參選後曾請檯面上的評論員聚餐，在忠孝東路四段的一家餐廳，競選總幹事姚立明老師也在場，當天只有一桌。他還送與會者一本親筆簽名的「白色力量」。如果照柯文哲的邏輯，2014選舉我挺柯，那是他「收買成功」了。第二次和柯吃飯是他當選後，在W Hotel，作東的是一群選舉期間出錢出力的企業主，大約有三到四桌吧。席間大家除了恭喜他以外，還提出許多市政建議。柯上任後，我第一次公開批評他的事情，是他打算用監視錄影器取締違規停車，我當時在臉書公開發文提醒他，此舉可能侵犯人權。再依照柯文哲的邏輯，上次聚餐「收買失敗」。第三次和柯用餐是在市府附近一家小餐廳，當天是應前觀傳局長簡余晏邀請，只有幾位她的好朋友出席。柯在結束上午行程後才到場，就坐在我右手邊，當天我轉達和台北國際馬拉松比賽相關的建議，他立即用line詢問體育局長我的問題，的確滿有效率的。那段期間我對柯文哲的批評不多，所以「收買又成功了」。隨著我對柯文哲的批評愈來愈多，去年底我在一個演講場合，有「近柯人士」主動詢問我為什麼最近一直批柯，有沒有機會安排飯局和柯當面聊聊，我拒絕了。所以，這次是「收買未遂」。我主持華視on line 鍾點讚節目之後，柯媽媽曾透過一位市府官員轉達，「希望我不要批評柯文哲」，那位市府官員了解我的為人，並沒有轉達，是後來聊天時不小心說溜嘴。又一次「收買未遂」。以上就是我被柯文哲的「收買」經驗。當然柯文哲可以輕描淡寫說他都不知情，是底下人做的，就如同他回答王瑞德的指控一般。寫出這段過程，是想告訴柯文哲，現在檯面上批評你的絕大多數評論員和有沒有被收買無關。反倒是我想反問一個問題，那些幫你辯護的人，有沒有被你收買呢？───────────（即時新聞中心／綜合
774,Apple,鍾小平騎單車訪台北批柯Ｐ荒政　郝龍斌稱柯做得不好,2018,3,19,已宣布參選台北市長的國民黨議員鍾小平，繼日前挑戰騎自行車一日雙塔後，今整天展開「平平帶著柯P去旅行」單車遊台北的活動。今早他從台北市政府出發，走訪5個點，包括台北大巨蛋、堤頂大道港前路口、台北藝術中心、萬華艋舺公園，以及美河市，除了要透過臉書直播幫前市長郝龍斌平反汙衊，也要談台北市長柯文哲3年多來的「柯P荒政」。郝龍斌今雖未陪鍾小平騎車，仍到市府門口替鍾小平打氣。郝說，這次國民黨台北市長初選，除了鍾小平，還有前立委丁守中、孫大千、張顯耀一起參選，這顯現柯文哲做的不好，應該要換人做做看。郝龍斌舉例，到現在為止，柯市府都未說清楚台北市為什麼要勒令大巨蛋停工，且在這幾年內到底做了什麼改變，而且最近又偷偷復工；另外，北部流行音樂中心、北藝中心等工程都嚴重延宕，代表現在的行政效率是很差的。（張博亭／台北
775,Apple,宣稱握有柯文哲負面資料　呂秀蓮：民進黨宣布禮讓就公布,2018,3,19,前副總統爭取參選台北市長，她今天與媒體茶敘，宣稱握有台北市長柯文哲負面資料，若公布將讓柯的支持者慚愧。她說，「『黑資料』是用不正當手段獲得、不是事實，我絕對沒有用『黑資料』三個字，我這是『白資料』！」呂透露，這是有關柯P從政之前的資料，讓她蠻吃驚的，「只要民進黨宣布禮讓柯P，我就公布此資料。 」?呂秀蓮說，選戰本來就是千變萬化，這是大是大非的問題，在特殊的狀況下，就會公布該資料， 如果柯文哲願意主動說明，那會更好。被追問是跟柯P個人道德有關？呂指出，這份資料不是她故意蒐集的，但蠻讓她吃驚的，因為這涉及一個人格、道德等，所以不會願意輕易公布。?媒體問，民進黨高層認為柯文哲若在今年雙城論壇沒有出問題，市長選舉就考慮禮讓，對此，呂秀蓮說，她不知道民進黨高層是有多高層？不過看起來民進黨有人和柯P關係匪淺、捨不得切割。呂最後補上一句，只要民進黨宣布禮讓柯P，她就公布此資料。 （陳雅芃／台北
