"Media","V1","bindtext"
"412","LTN","拜訪鍾小平 李錫錕：我挺他是當然的
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者郭安家／台北報導〕國民黨終生黨員、台灣大學政治系兼任教授李錫錕以無黨籍參選台北市長，近日炮口瞄準台北市長柯文哲。李今下午1點赴市議會，竟拜訪角逐國民黨台北市長提名的北市議員鍾小平，媒體疑惑李於黨內初選挺鍾？李回應，今天主要是見老朋友、加上師生情誼、尊重議會，接著語塞說，「所以我不應該...外界怎麼解讀我不知道，但是我挺他（鍾）是當然的。」 至於是否會拜訪另一位學生、前立委丁守中？李錫錕表示，他選北市長，不是選總統，選總統要拜訪立法院，選市長當然拜會市議會，丁守中並沒有在議會，所以沒想到拜訪；「拜守中可能不是我最近計畫。」至於未來？李表示，不敢講，與丁私下見面很多次面，畢竟立委很多，退休立委也很多，目前他不好意思要拜訪哪一位。 李錫錕說明，認識鍾小平20、30年，他選新北市長時，鍾已經在幫忙、是好朋友，還讚鍾「應該是國民黨今天選民心中標準形象，活潑、有力、有幹勁、非常有魄力」；另外，他要選市長，應該要拜訪議會，第一個拜訪議員就是鍾，祝福鍾「黨內初選旗開得勝。」 記者疑惑兩人不是競爭對手嗎？鍾小平緩頰說，如他獲黨內提名，兩人第二階段才是對手，第一階段老師愛護學生，希望他獲得黨提名。 談到整合問題？李錫錕則曖昧說，應該是選民來整合吧！選民最後總會選一個。他樂意君子之爭、和諧競爭下，最後目標，盼換掉不適任的柯文哲。鍾小平答腔說，非柯文哲陣營應團結一致，分裂就沒機會，團結有機會。李接著說，他參選聲明就說，泛在野力量才是真正公平正義力量。 此外，李錫錕說今下午也會見社民黨設內湖市議員擬參選人陳又新，他解釋，要結合泛在野力量，他有信心他們遠超過五51％，未來會拜訪其他各黨各派，只要覺得柯市長不適任，都是要結合力量 鍾小平玩笑說，「杜特蒂、川普萬一不做總統，來台北市，我們都嚇壞了，怎麼這樣的人來，何況他們還是總統喔！這柯文哲孫悟空大鬧天宮，相信人民是如來佛，會收服他（柯）的。」  李錫錕拜訪鍾小平。（記者郭安家攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"511","LTN","〈台北都會〉松機遷建政見夯 市府︰2020沒望
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者鍾泓良、陳宜加／台北報導〕市長柯文哲二○一五年召開論壇，喊出「二○二○松山機場遷建、首都空間解嚴」，稱二○二○年桃園機場第三航廈完工後就可遷建；各黨派市長參選人近日也拋出松機遷建政見。豈料，北市府昨坦言，因中央對松機遷建時程不明，且態度不積極，僅表達等桃園機場第三航廈及第三跑道完工後再討論，坦言無法在二○二○年達成，希望二○二五年前遷建；意即如柯文哲連任，也得等到柯六十五歲卸任後三年。 交通部表示，目前松山機場遷建可行性研究，已納入「桃園國際機場園區綱要計畫」，尚未完成初步評估，未來若結果出爐，將先由民航局進行後續作業，涉及國家整體發展，須再報行政院審查。民航局則表示，將配合政策辦理。 副市長林欽榮說，市府對於松機遷建立場不變，定期會向市長報告，但因桃機工程未定，同時也不積極，幾乎無進度。他坦言，原本盼二○二○年遷建已無法達成；但他說，市府退而求其次，希望二○二五年前可遷建，目前先著力於松機南側營區都市計畫變更及捷運東側南北環線。 林欽榮分析，桃機現規模已可負擔松機國際航班運量，困難在離島航班；他主張若松機遷建，市府願意提供補貼，讓離島民眾搭乘桃園機場捷運。他也呼籲，中央應將國際航班分擔給台中清泉崗機場及高雄小港機場。 柯文哲二○一五年開首都圈論壇，指松機遷建將可解除近三千公頃的航高限制區，北北基都可受惠；也規劃松機原址開闢成一百六十二公頃的濕地公園、文化園區及中樞行政園區等。 至於其他市長參選人，民進黨立委姚文智提議將松機變成中央公園，規劃二○二三年動工。 前國民黨立委丁守中主張松機廢除後興建中繼國宅、經濟發展營運中心等。 台大政治系兼任教授李錫錕前天也主張松機遷建，闢「巨木森林公園」、興建五萬戶公共住宅，地下層打造商場、停車場。 前陸委會副主委張顯耀昨於廣播節目表示，松機遷建後可改建為森林公園，引進科技產業打造「台北曼哈頓特區」，對接兩岸經濟。 國民黨市議員鍾小平昨受訪，認為松機造成北市老房子無法都更，亦主張廢松機，全區打造「東區中央公園」。 台北市長參選人的松機遷建後規劃案一覽表 市長柯文哲2015年召開論壇，打著「2020松機遷建，首都空間戒嚴」的口號，稱2020年桃機第三航廈完工後就可以遷建松山機場。（記者鍾泓良攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"69","LTN","北市長參選爆炸 國民黨目前不考慮整合
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者林良昇、鍾泓良／台北報導〕泛藍陣營多人表態參選台北市長，包括前台北市副市長邱文祥、台大政治系兼任教授李錫錕都有意角逐，參選爆炸。國民黨組發會主委李哲華昨表示，目前完全不考慮整合，就是以辦好黨內初選為主，對於邱、李兩人表態，現在沒有辦法進行評論。 國民黨台北市長人選遲未產生，黨內有前立委丁守中、孫大千、台北市議員鍾小平、前陸委會副主委張顯耀等四人登記初選，但近期被視為泛藍的邱文祥及有國民黨終身黨員身分的李錫錕也表態，將以無黨籍的身分角逐台北市長選舉，讓藍營北市選情更顯混沌。 李哲華昨表示，有登記黨內初選的四名參選人會在三月廿九日進行民調、政見協調說明會，黨中央民調協調小組也會參與，就民調執行時間、電視政見會時間進行溝通協調，黨中央現在不考慮和邱、李協調、整合。 李哲華強調，國民黨已經啟動提名機制，就會照自己的提名節奏走，辦好初選，讓台北市民幫國民黨找出最好的候選人，待正式產生候選人後，再因應選情作合縱連橫。 至於李錫錕若參選是否違反黨紀？李哲華說，李是終身黨員，但在還沒正式產生候選人前，黨員說要參選屬於言論自由；但如果在黨正式提名後，還口頭表達說要參選，考紀會應會視其言論是否有傷害黨等情況，可能提出黨紀處分；若在中選會公告八月廿七日起受理縣市長選舉登記後，表態者去登記，就可能嚴重到要開除或撤銷黨籍。 至於李錫錕昨下午於集思交通部國際會議中心舉辦「POWER感謝祭」活動，宣布參選台北市長。錕Ｐ是國民黨終身黨員，但他說自己屬「泛在野」，歡迎認同他的理念及肯定他能力的人跟他整合。他會參選到底，但不會代表國民黨參選。 李錫錕批評柯文哲開芭樂票，而且價值觀錯亂，指柯說要讓大巨蛋公開透明，但也沒公開透明，還開出公共住宅「八年五萬戶」的芭樂票；三年走掉一堆首長，「民調很高、眾叛親離」，李強調自己的人格、政策及表現都比柯文哲優秀。 台灣大學政治系兼任教授「錕 P」李錫錕，，昨正式宣布參選台北市長。（記者鍾泓良攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"72","LTN","談柯文哲  李錫錕：我「3P」比他強
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆   〔記者鍾泓良／台北報導〕台大政治系兼任教授李錫錕今天宣布參選台北市長，有意挑戰現任市長柯文哲。然而李與柯最大不同在於其為國民黨終身黨員，過去還曾代表藍營挑戰台北縣長。至於是否會跟國民黨整合出一個人選，他說自己屬於「泛在野」，歡迎認同他的理念及肯定他能力的人跟他整合。但他表明，自己會參選到底，不會代表國民黨參選。 談到自己與柯文哲都是網紅，是否有比較過網路人氣。李錫錕談到，自己在「3P」，也就是Personality（人格）、Policy（政策）及Performance（表現）都比柯文哲優秀。他更批評柯文哲開芭樂票，而且價值觀錯亂，如大巨蛋上說好的公開透明...，最後更提到柯市府三年內離開那麼多首長，稱是「民調很高 眾叛親離」。 被問到為何選在今天才參選，他說，原本是想要把機會給年輕人，但後來看到都是老人，所以就決定自己跳下去出來選。而是否擔心太多無黨籍參選人，恐無法達到目的，他說，民主政治參選人不應該煩惱參選人太多，應該要努力讓選民肯定自己，「...不支持自己不要說三道四。」 媒體問李錫錕他身為終身黨員，如今參選是否要把黨證還黨部，他說無須這樣戲劇化，認為國民黨也可以採取民進黨禮讓的模式，但尊重國民黨的處置。他也說，台北市國民黨市黨部主委黃呂錦茹及前國民黨立委、市長參選人丁守中過去都有跟他請益過如何推青年政策。 李錫錕談到，自己在「3P」，也就是Personality（人格）、Policy（政策）及Performance（表現）都比柯文哲優秀。（記者鍾泓良攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"82","LTN","〈台北都會〉〈市長選舉〉國民黨擬整合無黨籍 邱文祥拒絕
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者蕭婷方／台北報導〕北市前副市長、泌尿科權威醫生邱文祥昨公開宣布參加年底台北市長大選，他以「即刻救援」影射北市長柯文哲三年來施政狀況不佳，改變現況已刻不容緩，會中邱文祥更提出十二項施政方向，並箭指大巨蛋為目前最急迫的問題；今台大教授李錫錕也將宣布無黨參選，參加國民黨北市長初選的北市議員鍾小平昨受訪表示，國民黨有意在市長候選人初選後「相忍為泛藍」、擬尋求泛藍的無黨候選人整合。但邱對此表示，自己絕對會以無黨籍身分參選到底，不會與藍營進行整合。 國民黨市長候選人目前正依循黨內程序進行初選，預計五月就會正式公布。鍾小平昨受訪時表示，北市黨部主委黃呂錦茹曾向國民黨主席吳敦義報告，國民黨先初選、不納入泛藍的李、邱二人，選完後，「大家相忍為泛藍」再做整合，到時候再來比民調，國民黨提名後，再跟李、邱整合。鍾說，民進黨尚未明確表態是否與北市長柯文哲整合，難得綠軍分裂、藍軍要團結。 黃呂錦茹受訪時表示，藍營候選人一定會循黨內機制出線，無黨候選人也會瓜分柯文哲的票源，這場選戰是多黨、多方角逐戰，「目前不會整合，但我們會隨著選情變化審酌。」 國民黨北市長參選人丁守中昨受訪時說，「天下大亂、情勢大好」，很多人出來參選，大家就會針對市民關切的問題提出更多討論。國民黨台北市長參選人張顯耀也表示，此現象代表基層市民不滿聲浪的反彈。 邱在昨天的參選記者會上強調自己世居台北，也曾擔任台北市副市長、北市衛生局局長、花博基金會董事長、北市聯醫總院長，行醫與行政資歷豐富，他說自己準備了大概一年，現場也提出市政白皮書，針砭大巨蛋、內湖交通、老舊社區都更等十二項問題。 針對大巨蛋問題，邱先批柯文哲處理大巨蛋問題無方，他主張「大巨蛋不能拆、要蓋完」，拆後可能影響捷運安全，若自己當選，一定讓大巨蛋順利蓋完，並以管理方式解決安全問題。邱說明，大巨蛋蓋完後，容留人數第一年只容許大巨蛋計畫申請書四萬人的一半，安全疑慮沒問題之後，再逐年放寬人數。 邱更以醫師身分諷柯，「同樣都是外科，肚子打開哪有超過三天沒處理」、「大巨蛋是柯的大問題，他不能再躲了」。 外界認為邱文祥參選將影響藍營市長候選人民調，邱文祥回應，他的朋友藍綠一樣多，不會瓜分藍或綠，只會給市民更多選擇。邱文祥強調，「我要選就是參選到底，不會整合，一定要努力選到底」，若未來國民黨向他尋求整合，他也堅持是無黨無派，不會加入國民黨或尋求整合。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"102","LTN","〈台北都會〉尬柯P！ 邱文祥、李錫錕今明宣布選市長
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者黃建豪、蕭婷方／台北報導〕今年台北市長選舉角逐者眾，在藍、綠陣營整合結果出爐前，除前台南縣長蘇煥智，國民黨籍前台北市副市長邱文祥、台大教授李錫錕今、明兩天也將陸續宣布以無黨籍身分參選，挑戰同樣無黨籍的現任市長柯文哲。但民進黨議員李建昌、國民黨議員戴錫欽皆認為，最受到這些無黨籍參選者威脅的，反而會是國民黨台北市長擬參選人丁守中，對柯文哲的影響相對較小。 有「最狂教授」名號的李錫錕預定三月二十五日宣布參選，他昨接受廣播節目專訪，坦承因都吸引年輕人、網紅、教授（Ｐ）等同質性，被認為和柯文哲支持族群相近，自評若參選，會有二十萬的核心年輕支持群，因為有信心才決定參選。另一方面，國內泌尿科權威醫師邱文祥今天（二十四日）也將宣布參選。 李錫錕指出，雖然柯文哲很厲害，但他至今對於政治還是太陌生，且學得非常不好，時常有離譜行徑，完全不具有行政首長該有的專業和魄力，例如面對議會時，柯文哲常是吊兒郎當的態度，不敢正面回答議員問題，但議會是民意的代表，藐視議會在國外是非常嚴重，可以彈劾的。 戴錫欽則指出，就算邱文祥、李錫錕都以無黨籍身分宣布參選，但他們理念上都屬於泛藍。對於國民黨的整合布局較不利，甚至會瓜分到藍營選票，先不論黨派，光是對現任者而言，一旦參選人越多，各自的票源會彼此瓜分，所以對柯文哲絕對是有利。 戴錫欽認為，藍營黨內初選四月才會確定，這局本來就不好打，不論是透過整合、還是提名機制，如果能整合藍營所有力量，就還有機會和柯文哲一搏；反之難度較高多，只是目前黨內要如何整合，還是個問號。 李建昌也說，邱文祥當過郝龍斌的副市長，會有一定部分郝龍斌藍營的票，人脈動員起來，對丁守中影響較大，對柯文哲來說反而沒什麼。至於李錫錕，說實話就算參選也不會構成什麼影響，吸不了多少票。 有「最狂教授」名號的李錫錕預定三月二十五日宣布參選台北市長。（記者黃建豪攝） 國民黨籍前台北市副市長邱文祥，今天將宣布以無黨籍身分參選台北市長。（邱文祥競選團隊提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"113","LTN","最狂錕P戰柯P 自評核心支持者20萬人
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者黃建豪／台北報導〕台大政治系教授李錫錕預定3月25日宣布參選台北市長選戰，今天受邀至廣播節目專訪，號稱「最知名高齡網紅」的錕P自評，若參選會有20萬核心支持群。且因都吸引年輕人、有網紅性質、都是教授（P）等同質性，李錫錕亦以現任市長柯文哲為最大對手，雖承認柯厲害，但李也認為，柯不僅諸多行為離譜、不具有行政首長的專業和魄力、至今對於政治還是學習中的陌生狀態，還學得很不好。 高齡70歲的李錫錕為國民黨終身黨員，但因沒受到徵召，已確定將在3月25日正式宣布參選台北市長。廣播節目主持人黃光芹首先探詢李錫錕參選支持族群與戰略。李則自評，雖然他在網路的累積支持者高達70多萬人，但「不管走到哪都會喜歡我的」核心支持者約20萬人，且大多是40歲以下的年輕族群，很多人都說跟柯文哲有得拚。 黃光芹質疑20萬不足以當選市長，如何吸引更多族群？李錫錕則表示，3月25日以後，他就不能只是網紅，還要當候選人，因此他有義務向全體市民瞭解他的參政訴求。 對於參選原因。李錫錕說，一方面是與網路支持者會面交流時的無心插柳，另一方面，是他在台大教導政治學等課程時，會以熱門話題舉例，而「這位老兄（指柯文哲）」一天到晚在媒體上鬧笑話，就常變成課堂上的例子，結果媒體（過去學生）問他，既然常批評，那敢不敢挑戰？他就說一定會做更好。 至於選戰需要投入大量資源，參選資源在哪？李錫錕說，他幾乎不需要糧草，他的活動主要只有兩個，一個是繼續在網路經營的臉書，有年輕人熱心幫忙，另一個是一年有100多場的全台演講，且他還有兩本書的版稅收入。 黃光芹詢問，雖然以無黨籍、白色力量參選，但身為國民黨員，若參選會分走誰的選票？李錫<U+5803>則表示，他沒有辦法評估，因為他就算去偏綠的地方演講，也都人山人海。 李錫錕也評論國民黨台北市參選人丁守中，稱丁守中是一板一眼、負責任的人，但今天的民主社會，大家傾向於活潑、幽默，在年輕人眼中，丁守中是嚴肅的長輩「比較乏味」，這方面比較可惜， 李錫錕還說，他也被稱為「台大最狂教授」，狂的定義，就是做自己和敢冒險，而國民黨給人家的感覺，就是什麼都有但不「狂」，因為國民黨過去習慣贏，怕輸，DNA裡面並沒有冒險的精神。 台大政治系教授李錫錕3月25日將宣布參選台北市長。（記者黃建豪攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"121","LTN","脫韁韓國瑜 惡化國民黨高雄選情
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者林良昇、鍾泓良、王榮祥／綜合報導〕國民黨高雄市黨部主委韓國瑜，上週五無預警登記參選黨內台北市長提名初選未果，引發黨內高度震撼，都對韓國瑜的行動感到不可思議，藍營在高雄市長的人選更顯難產，地方更認為，韓的舉動反覆，讓藍營高雄市選情更雪上加霜。 被視為是黨中央欽定參選高雄市長人選的韓國瑜，不但未在預訂的三月七日宣布參選，還在上週五無預警登記參選台北市長提名初選，最後未完成手續，引發黨內震撼，就連原本力挺韓的國民黨主席吳敦義也未被知會。 國民黨台北市長參選人丁守中昨接受廣播訪問，主持人追問，韓會參戰北市是因為前市長郝龍斌擔心丁守中出線，甚至有所謂「倒丁聯盟」；丁守中表示，完全沒有預料到韓打算登記參選北市長初選，自己過去有跟郝龍斌合作過，相信郝不會這樣做。 國民黨高雄市長參選提名，目前僅有國民黨立委陳宜民表態有意角逐，而被視為「當然」人選的韓國瑜上週「神來一筆」，引發藍營中央、地方震撼，地方還有議員重批韓沒誠信，在民進黨已確定推出立委陳其邁參戰下，國民黨面臨「無人敢戰」困境，對國民黨高市選情是雪上加霜。 黨中央對於韓國瑜是否參選，採「由他自己決定」的態度；韓國瑜近日也與地方人士會談，指是否參選近期會有結果，但黨內預估，韓參選高雄市長機率恐怕不高，甚至會連帶影響到高市議員選情崩盤。 有志代表國民黨參選下屆高雄市長的立委陳宜民，昨天對於韓國瑜快閃登記台北市長初選、戶籍沒遷高雄市的作為提出強烈批判，質疑他心不在高雄，已不適合再擔任黨部主委。 陳宜民直言，以韓國瑜這麼多變、沒信用的言行，以後輔選恐變成票房毒藥；現在高雄市決定先提名市議員參選人再提名市長參選人，沒辦法產生母雞帶小雞的效果，對選情不利，韓國瑜自己也不是很願意戰高雄市，曾對他說有「九成九」的機率不會選，除非黨中央要他參選，他研判韓可能不會參選。 也參選過高雄市長的立委黃昭順則謹慎表示，對於韓國瑜的作法與說明都尊重，這個時候還不容易評估對選情的影響。 韓國瑜（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"131","LTN","韓國瑜上週參選北市 丁守中：事先不知情
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者鍾泓良／台北報導〕國民黨台北市長初選參選人丁守中今天接受「POP搶先爆」主持人黃光芹專訪，兩人談到國民黨高雄市黨部主委韓國瑜上週旋風式到台北市黨部登記參選北市市長初選，隨後又撤銷登記。丁守中表示，自己並不知道韓當天有參選，所以對於他的作法備感意外，然而丁守中表示，現階段就是努力去選，所也不會想太多。 黃光芹於節目開始時先提到上週韓國瑜突然參選台北市長初選，第一時間詢問韓時，他說沒有領表、登記，隨後又傳出是沒有準備自傳的技術問題，昨天又有媒體指出是國民黨主席吳敦義不滿韓國瑜要參選沒通知，打亂布局，最後用電話勸退。 對此，丁守中表示，自己完全沒有預料到韓國瑜會登記參選台北市長初選，後來看到所有訊息都是從媒體了解。他相信，不太可能是因為沒有寫自傳而被退回，一定有其他轉折，但自己並不關心，繼續朝目標邁進。 黃光芹再追問，韓國瑜會參戰北市是因為前市長郝龍斌擔心丁守中出現，詢問是否真的有「倒丁聯盟」？丁守中語重心長地說，國民黨與台北市長柯文哲的年底選戰「團結都不一定會贏」，也表示過去當立委都有跟郝龍斌合作過，相信他不會這樣做。 丁守中表示，自己並不知道韓國瑜當天有參選，所以對於他的作法備感意外，然而丁守中表示，現階段就是努力去選，所也不會想太多。（POP搶先爆提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"142","LTN","韓國瑜突襲選北市傳「倒丁聯盟」 丁守中：我不在乎
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者林良昇／台北報導〕國民黨台北市長提名情況詭譎，國民黨高雄市黨部主委韓國瑜日前登記參選台北市長黨內初選未遂，外界解讀是「倒丁聯盟」運作，劍指前立委丁守中；丁守中今表示不在乎，並呼籲國民黨團結都不一定贏，對手只有一個，就是台北市長柯文哲。 丁守中今接受廣播節目專訪，對於韓國瑜突襲登記台北市長黨內初選未遂，丁守中表示，他完全沒有意料到，第一時間是滿驚訝的，「我相信有其他轉折」，但他並不關心，對於外界的任何動作，「我都不在乎」。 對於傳言韓國瑜登記北市長初選是有「倒丁聯盟」在後面運作，甚至有前台北市長、國民黨副主席郝龍斌在後運作？丁守中強調，國民黨應該要團結，目前的4位參選人都各有所長，應採君子之爭，過程中有各種力量，包含民進黨、媒體在放話，但他會朝目標持續邁進。 丁守中也強調，國民黨團結都不一定贏，更何況是不團結？他跟郝龍斌之前也都合作過，不相信郝會這樣做，他還是平常心，扎扎實實跑基層，全力衝刺，對手只有一個，就是柯文哲；丁強調，他不希望民進黨在台南市長初選「黨內互打」的情形出現。 此外，對於同樣有意爭取黨內台北市長提名的市議員鍾小平指挺年金改革，丁守中表示，鍾當時不在立院不了解過程，當時國民黨立委一致支持馬政府行政院的溫和年改版本，所有國民黨立委都投下贊成票，並非支持民進黨現在砍更兇的年改版本。 丁守中也表示，他支持核電，反對不安全的核能，他當年反核四，是因為核四建廠過程中非整廠統包，有許多問題，未來如果核四要重啟一定要通過核安測試，到時他就會支持。 國民黨前立委丁守中接受廣播節目專訪，對於高雄市黨部主委韓國瑜登記參選北市長初選，呼籲黨內團結。（POP搶先爆提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"152","LTN","騎腳踏車巡迴北市 鍾小平細數「柯P荒政」
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  鍾小平也邀請前台北市長郝龍斌來幫自己站台，郝龍斌表示，鍾是運動員出生，可以愈挫愈奮，上次鍾小平挑戰「一日雙城」，比柯文哲快42分鐘，展現驚人毅力。（記者鍾泓良攝） 〔記者鍾泓良／台北報導〕今年底為「9合1大選」，藍營多人有意願一戰台北市長，其中包括國民黨市議員鍾小平。他今天於市府大樓前表示，柯文哲執政至今3年多，許多問題到現在仍然無解，從5大弊案到5大案招商成績不佳、交通問題能仍未改善、萬華街有問題依然存在等，因此將帶著腳踏車隊巡迴北市，回顧柯上任3年的「柯P荒政」。 鍾小平也邀請前台北市長郝龍斌來幫自己站台，郝龍斌表示，鍾是運動員出生，可以愈挫愈奮，上次鍾小平挑戰「一日雙城」，比柯文哲快42分鐘，展現驚人毅力。他說，目前國民市長參選人包括鍾小平、前立委丁守中、孫大千及陸委會前副主委張顯耀有意出戰，顯示柯作不好。 郝龍斌說，大巨蛋到現在柯市府都沒說清楚為什麼要勒令停工，至今做了甚麼改變，荒廢了3年之久。他也補充，台北藝術中心原本是他卸任6個月內完工，但現在都沒有完成，行政效率很差。 而對於柯文哲有意要找前立法院長王金平尋求支持，郝說，如果大家都很清楚這是柯文哲的選舉策略，過去他跟綠的非常密切合作，現在綠的對他不滿意，轉而跟藍來討好，「這樣騎牆，沒有理念沒有政策，這不是一個政治人物該做的事情。」郝相信，所有的選民眼睛是雪亮的，不要低估台北市民水準。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
