"Media","V1","bindtext"
"810","LTN","〈台北都會〉《台北市長選將系列報導3》蘇煥智︰台灣與中國 是兄弟之邦
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  記者陳曉宜、蕭婷方、郭安家、鍾泓良／專訪 前台南市長蘇煥智接受本報專訪，談及兩岸問題，蘇煥智直言北市與上海每年的「雙城論壇」是個不錯平台，但大前提不應該設定在「一中框架」下溝通，柯文哲的「兩岸一家親」言論是在滿足一中框架，明明兩岸實質分家已上百年，已與現況不符，若不在一中框架的前提下，大家繼續交往也是可以的。台灣是一個主權獨立的國家，與中國兩岸應視為「兄弟之邦是國對國的關係」，「台灣問題是價值問題，不該成為政治算計的戰術問題。」 蘇煥智進一步說明，現在主張「一邊一國」中國會反彈，「兄弟之邦是有彈性的關係」，「邦」的概念源於中國的春秋戰國時代，是國家與國家間的關係，各自有彈性與空間，讓大家有想像空間，「各自都不滿意，但也不會這麼討厭。」 蘇強調，與中國城市交流不應該設定前提，中國經濟發展也是有許多對照，台灣過去有許多值得中國學習的地方，現在普遍認為「快要學光」、台灣快被摸透才是我們的危機，「我認為維持與中國友善的戰略空間，是台灣生存的重要戰略。」不過，蘇對近期台灣不少地方首長積極赴中則表示，中國新技術不算多，台灣應該還是要學習歐美、日本等先進國家。 蘇煥智更進一步評論近期北市長柯文哲在兩岸議題上的表現，他直批柯文哲「對台灣立場堅定程度不足、有所動搖」，也未遵守過去與獨派的承諾。蘇說，「我不太願意刻意將他抹紅」，蘇認為他只是在思考台灣問題不夠堅定與清楚，其中是否有他為連任的政治算計蘇也不清楚，「但是台灣立場是不能算計的，是戰略上如何建構台灣的主體性，是價值問題，不是戰術問題。」 蘇煥智也提醒，台灣以往是藍綠意識形態的對抗，太陽花學運之後年輕人是天然獨、對於台灣是一個主體有共識，「現在的統獨問題是世代問題」；但中國近來針對年輕人提出許多產業利多，吸引年輕人才赴中，現在統獨問題又變成了經濟競爭力的問題，這才是政府領導人現在要思考的關鍵。 生日：1956年7月20日 學歷： 國立臺灣大學法律系學士 私立輔仁大學法研所碩士 經歷： 國立清華大學講師 五二○農民保險事件辯護律師 臺灣人權促進會第七屆副會長 中華民國第二、三、四屆立法委員 臺南縣政府第十四、十五屆縣長 現職： 執業律師 新境界文教基金會地方自治組召集人 已婚、膝下無子女 蘇煥智退出民進黨參選台北市長。 （記者黃耀徵攝） 蘇煥智認為「雙城論壇」是個不錯平台，但不應設定在「一中框架」下溝通。圖為2016台北上海城市論壇開幕式。（記者張嘉明攝） 蘇煥智認為「雙城論壇」是個不錯平台，但不應設定在「一中框架」下溝通。圖為2016辦台北上海城市論壇，群眾在松山機場外抗議。（資料照，記者簡榮豐攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"811","LTN","柯P好奇為何穿白袍能露出尾巴？ 熊讚解答啦！
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者楊心慧／台北報導〕台北市政府超人氣吉祥物熊讚，今天升格成醫生！熊讚穿著特殊為他設計的醫師白袍，在現場活潑地擺出各種姿勢，由於穿上大尺碼白袍的熊讚背後還能露出尾巴，讓柯文哲相當好奇，熊讚則在臉書說：「市長阿北一直在檢查我到底是怎樣穿進這衣服內，我才不要告訴你，我是縮了多久的小腹才穿好的！」 熊讚今天在柯文哲到現場時躲在柱子後面嚇他，讓柯文哲笑說：「好啦，下去領500！」之後在拿到醫生證與穿上白袍後，又興沖沖地扭動身軀，並不斷拉著柯文哲地手想一起拍照。熊讚身穿大尺碼白袍，露出的尾巴相當可愛，連柯文哲都忍不住彎下腰研究熊讚的衣服究竟是怎麼穿進去的。 熊讚也在臉書PO文分享今天的活動感想，坦言自己不會開刀，也不會抽血，但是他會陪伴病人，病人看到他，可以感受到正能量，心情就會好、免疫力也能提升，「大病就會變小病，小病就變沒病，沒病就可以出院。大家都會健健康康的！」  柯文哲（右）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚接受衛生局與聯合醫院授予醫師證、醫師服，對於熊讚穿著大尺碼醫師服背後還能露出尾巴，柯文哲感到相當好奇。（記者廖振輝攝） 柯文哲（右）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚接受衛生局長黃世傑（左）授予醫師證，柯文哲也在一旁見證。（記者廖振輝攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"812","LTN","綠營議員急切割？ 除他以外沒人敢黏柯P
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  柯文哲到神農宮參拜上香，身邊議員僅有林世宗一人（右）。（記者羅沛德攝） 〔即時新聞／綜合報導〕2014台北市長選舉時，綠營許多議員參選人都緊黏柯文哲爭曝光。不過現在2018選戰開打，民進黨與柯P間關係變得微妙，許多參選人都不敢靠近柯，今天只剩林世宗一人出現在柯P身邊。 綜合報導指出，過去柯P跑行程時身邊都有許多議員參選人緊貼，希望能借柯P聲勢拉抬自己的人氣。但現在民進黨與柯P關係未定，讓不少議員參選人找不到母雞，卻又怕基層反彈，因此也避免與柯同台。今天柯文哲到神農宮參拜上香，周圍除了民進黨議員林世宗外，沒其他議員陪同。 有記者就問柯P，是不是市議員不想和他一起，柯文哲回應，「不會啊，還是有啊，像是林世宗就是啊。」被問到沒有民進黨幫忙輔選還行不行，柯文哲則表示：「做什麼事情終究最後自己還是最重要的，自己的努力還是最重要的。」 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"813","LTN","北市府協調拆立院拒馬 在野黨團齊聲支持
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  立法院在野黨團都認為，立院周遭的拒馬造成民眾不便，開民主倒車，都贊成拆除。（資料照） 〔記者鄭鴻達／台北報導〕台北市長柯文哲與立法院協調院區拒馬拆除事宜。國民黨團認為，拒馬造成陳情洽公民眾不便、有礙國家形象，應盡速全數拆除；時代力量黨團認為，拒馬重創立法院形象，執政黨推動法案應多與各黨團溝通，並盼速修「集會遊行法」；親民黨團給予高度支持，強調拒馬已導致人車爭道，並影響周遭居民及店家權益。 由於近期立法院周遭時常有集會遊行及抗爭，甚至時有陳抗團體出現脫序行為，為確保院區維安，警方在立法院週遭設立拒馬、欄杆，但也引發批評。柯文哲今天（6日）上午透露，目前正與立法院協調，該如何處置立院周遭的拒馬。 國民黨團首席副書記長曾銘宗說，國民黨執政時也沒這麼多拒馬，很不恰當！拒馬造成洽公陳情民眾不便，有外賓來訪時更有礙國際形象，政府應檢討為何有這麼多陳抗，應去紓解，而非用拒馬拒人民於外，他支持盡速拆除拒馬，目前只拆一半，應全數拆除。 時代力量黨團總召徐永明說，拒馬讓立法院被戲稱為「鎮江看守所」，重創形象，應做一定程度拆除，希望執政黨推動法案時，能與社會、各黨團多溝通，也盼速修「集會遊行法」，不要讓集遊惡法授予過大行政裁量權，傷害人民權益。 對此，親民黨團幹事長陳怡潔也高度支持。她說，立法院是民主殿堂，圍滿拒馬阻絕陳抗民眾，是開民主倒車，執政者應思考如何不失民心，而非只想阻隔陳抗，且拒馬造成行人須與汽機車爭道，更影響週遭居民及店家權益。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"814","LTN","柯文哲將訪警署討論拒馬拆不拆 警政署：歡迎
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者邱俊福／台北報導〕針對媒體報導台北市長柯文哲將拜訪警政署討論立院、政院周邊拒馬擺放問題，警政署表示，目前尚未收到市長室相關拜會的邀約通知，但歡迎交換意見。 警政署表示，依據集會遊行法規定，集會遊行目前均由地區分局與警察局為其主管機關，警政署將秉持中央地方一體的精神，全力協助台北市警局。 至於拒馬架設的必要性，台北市警局應會需要根據情資，綜合考量陳抗群眾數目、抗爭強度以及周邊交通影響等因素，多方考量，作出專業的判斷，當然，如果每個民眾的意見表達，都能守法而理性，其實根本沒有架設的必要。 針對媒體報導台北市長柯文哲將拜訪警政署討論立院、政院周邊拒馬擺放問題，警政署表示，目前尚未收到市長室相關拜會的邀約通知，但歡迎交換意見。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"815","LTN","拒馬怎處理？ 立院秘書長：尊重專業
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者曾韋禎／台北報導〕台北市長柯文哲上午證實，已與立法院在協調處理拒馬架設的問題。立法院秘書長林志嘉表示，台北市副市長鄧家基曾於4月3日前來立院討論陳抗專區事宜，也提及拒馬架設問題，北市府與警政署怎麼建議，立法院都接受。 林志嘉說，鄧家基曾於4月3日下午前來立法院，討論是否能設置陳抗專區，不過最後的研判結果是不宜設置。當時也有談論到立法院周圍的拒馬架設問題。他表示，基於立法院是民意機關，有要求拒馬愈少愈好，能維持最低需求就足夠。不過北市府當場表示，他們也無法作主。 由於上個月才爆發反軍人年改人士大舉衝入立法院的憾事。林志嘉表示，拒馬怎麼架設，未來是否拆除或維持，立法院都是處於被動的立場，完全尊重北市府與警政署的專業判斷，他們則會在佈置前詢問立法院的意見。 立法院秘書長林志嘉表示，拒馬怎麼架設，未來是否拆除或維持，立法院都是處於被動的立場，完全尊重北市府與警政署的專業判斷，他們則會在佈置前詢問立法院的意見。（資料照） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"816","LTN","台北市長誰來選？ 姚文智嗆：要我退唯有初選
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者蘇芳禾／台北報導〕台北市長擬參選人、民進黨立委姚文智今（6）日召開記者會，針對台北市內湖交通問題提出政策看法，此外，他也表示，國民黨已快要完成初選程序，但是過去重視初選、提名程序的民進黨，現在都連時程都還沒有，姚文智也嗆，要他退選的話，唯有舉辦初選才行，若他落敗的話，會支持勝選者；不過如果初選他獲勝，總統蔡英文就應提名他參選北市。 姚文智強調，台北市長選戰三足鼎立的態勢很清楚，是整個價值的分歧，還有政黨的競合，民進黨未來的對手是台北市長柯文哲、國民黨候選人。 姚文智在記者會中承諾，當選台北市長後，會在2019年傾洪荒之力，於2020年全盤解決內湖的交通問題。 他也提出多項改善措施，包括短期立即可做的是加開多線直達接駁公車，讓捷運淡水信義線劍潭站、中和新蘆線行天宮站、松山新店線松山站加入疏運，闢駛「中間不停站」的直達快速接駁公車，讓捷運族不必擠在文湖線。其中，塔悠路、撫遠街一帶架設跨河備力橋，讓疏運的直達公車，避開堤頂大道的壅塞。 姚文智說，所謂的「快慢分流」則是匝道管理，短期尖峰路肩導流，中期調整環東快的匝道位置，讓往高速公路方向的快車與左轉進入內湖的慢車不必交織回堵；「水陸並行」則是善加使用基隆河藍色公路，透過水上運輸，創造多元風貌的水上交通。 姚指出，柯文哲市長不重視台北水岸發展，基隆河浚深工程停擺，未來都須加以改善，應充分利用基隆河藍色公路，提供水上運輸，像是Water Bus、Water Taxi的水路接駁，讓民眾多一種選擇。 姚文智說，長期而言，遷移松山機場後，南北向交通有更多方式運用，其他包括未來大數據的管理與共乘機制等，透過都市計畫，讓內湖形成青年新創的聚落，轉化為步行或騎單車就可抵達的時間，這是長期的政策方向。 姚文智今（6）日召開記者會，針對台北市內湖交通問題提出政策看法。（姚文智辦公室提供） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"817","LTN","柯P希望整頓拒馬  徐國勇：尊重警政署維安專業
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  台北市長柯文哲今天表示，將處理行政院和立法院前的拒馬。（資料照） 〔即時新聞／綜合報導〕台北市長柯文哲日前要求陳抗團體拆除長期占用道路的帳棚，今表示下一步將處理立法院、行政院前的拒馬。行政院發言人徐國勇對此表示，行政院周遭維安是警政署負責規劃，還是要尊重警政署維安的專業。 綜合報導指出，柯文哲今天表示，針對立法院前的拒馬，他其實已經和立法院正在協調。他也提到，不管是立法院或是行政院，這些拒馬是誰決定擺設的？要擺到什麼程度？過去都沒有明顯的規則。 徐國勇則回應，雖然行政院是上級機關，但拒馬的佈置仍要尊重警方，因為維安是警方的工作，因此還是要尊重警政署專業意見。 徐國勇也說，拒馬擺設問題行政院一向尊重內政部和警政署，柯文哲有意見可以和警政署連繫，由警政署處理，被問到行政院周圍被層層拒馬包圍，而且越包越多，會不會感到不便時，徐國勇則說沒有什麼不便，相關問題還是由警政署依專業處理。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"818","LTN","好大的熊膽！熊讚躲牆角嚇市長 柯P反應超好笑...
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  台北市長柯文哲（右二）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚迎賓時躲在柱子後方，想要嚇嚇柯文哲。（記者廖振輝攝）  〔記者楊心慧／台北報導〕台北市政府超人氣吉祥物熊讚，今天到台北市立聯合醫院仁愛院區參加醫師授袍典禮，在市長柯文哲的見證下，由衛生局長黃世傑授予醫師證，並穿著聯合醫院總院長黃勝堅授予的醫師白袍，在現場擺出各種姿勢，柯文哲認真審視了熊讚的白袍，忍不住大笑起來，大讚穿著白袍的熊讚相當可愛。 熊讚今天比柯文哲早到醫院，在柯文哲進場時，牠俏皮躲在牆角，把進場的柯文哲嚇了一跳，讓柯文哲笑說：「哈哈，下去領500！」 今天升格成為「醫生」的熊讚，穿著聯合醫院特地準備的大尺碼醫師服，相當雀躍地擺出各種姿勢，讓現場媒體拍照，他甚至活潑的跳來跳去，不斷揮手致意，逗得現場眾人哈哈大笑，就連柯文哲也都笑得合不攏嘴。 衛生局長黃世傑表示，希望今天加入的熊讚醫生，能夠帶著療癒歡樂的心情，安撫正在受著病苦的患者，讓醫院不只是看病的地方，也是找健康的所在。 黃勝堅表示，現在醫療人員都非常辛苦，熊讚特地在今天過來為大家加油打氣，在市長及局長的領導下，聯合醫院很願意嘗試將醫療服務做到最好，市長常講「沒有最好，只有更好。」聯合醫院如果有做得不好的地方會改善，做得不錯的地方會將之發揚光大。 熊讚迎賓時躲在柱子後方，想要嚇柯文哲。（記者廖振輝攝） 熊讚迎賓時躲在柱子後方，想要嚇柯文哲，不過柯文哲老神在在，還說了一句「好了，下去領500」，讓眾人不禁莞爾。（記者廖振輝攝） 台北市長柯文哲（右二）6日前往聯合醫院仁愛院區出席熊讚見面會。（記者廖振輝攝） 台北市長柯文哲（右）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚接受衛生局與聯合醫院授予醫師證、醫師服，對於熊讚穿著大尺碼醫師服背後還能露出尾巴，柯文哲感到相當好奇。（記者廖振輝攝） 台北市長柯文哲（右四）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚接受衛生局與聯合醫院授予醫師證、醫師服，柯文哲全程見證。（記者廖振輝攝）
 台北市長柯文哲（右）6日前往聯合醫院仁愛院區出席熊讚見面會，熊讚接受衛生局長黃世傑（左）授予醫師證，柯文哲也在一旁見證。（記者廖振輝攝）
 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"819","LTN","下一步拆立院拒馬？ 柯P證實正跟立法院協調
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  〔記者黃建豪／台北報導〕台北市長柯文哲以依法行政為由，日前連續迫使陳抗團體拆除長期占用道路的帳棚，柯今天上午受訪證實，下一步將處理立法院前方的拒馬。柯文哲表示，過去就是沒有明確的規則，但現在他已經和立法院在協調當中。 柯文哲上午出席「士林舊街慈悲關懷社區揭牌」，事後受訪被問及立法院前拒馬一事。雖然今年1月5日時代力量在總統府前禁食抗議，警方設下大批拒馬進行管制，當時時力立委林昶佐向柯文哲喊話，盼縮小管制範圍，但遭到台北市政府冷處理。 但柯文哲今天表示，針對立法院前拒馬，他其實已經跟立法院正在協調，且不管是立法院或行政院，這些拒馬是誰決定擺設的？要擺到什麼程度？坦白講過去就是沒有明顯的規則。 柯文哲也說，另外他也跟台北市警察局提過，台北市警察局與保六總隊的合作或指揮關係，都要明確訂定，所以會安排時間拜訪警政署，將過去不敢碰的問題，全部攤在桌面上一次解決。 媒體追問，立法院外拒馬，是否為中央、地方共同管轄？柯文哲則說明，包括行政院、立法院圍牆裡面是保六總隊在管，但圍牆外面是台北市警察局，可是在陳抗指揮權上面，沒有那個叫「圍牆內一個指揮、圍牆外一個指揮，這個是有問題的」，而且那個圍牆外的拒馬是誰決定的？這個要面對問題去解決。  台北市長柯文哲以依法行政為由，日前連續迫使陳抗團體拆除長期占用道路的帳棚，柯今天上午受訪證實，下一步將處理立法院前方的拒馬。（資料照） 台北市長柯文哲今天上午受訪證實，下一步將處理立法院前方的拒馬。（記者羅沛德攝） 台北市第一個慈悲關懷社區「臺北市士林區舊街慈悲關懷社區」6日揭牌。（記者羅沛德攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"820","LTN","避柯、綠對決為上策？ 柯：能避免衝突就避
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  臺北市第一個慈悲關懷社區「臺北市士林區舊街慈悲關懷社區」，6日在台北市長柯文哲的見證下正式揭牌成立。（記者羅沛德攝） 〔記者黃建豪／台北報導〕今年底台北市長選戰，民進黨是否禮讓現任市長柯文哲仍喬不定，也使得柯文哲與民進黨籍北市議員間氣氛尷尬。但外傳有民進黨高層認為，民進黨應避免焦點成為「民進黨戰柯文哲」，否則將國民黨漁翁得利。柯文哲上午回應此事也說，不管做什麼事情，能避免衝突就避免衝突。 今有媒體引述不具名「民進黨高層」說法，稱民進黨年底選戰的最大對手，仍是國民黨，而非柯文哲，因此若演變成民進黨對戰柯文哲的狀況，三方混戰後，反而會是國民黨得利。柯文哲也強調，能避免衝突就避免衝突。 媒體則追問，民進黨同時正在擔心，如果在台北市禮讓柯文哲，恐引發全國性的外溢效益，導致因基層反對，不將選票投給民進黨，柯文哲本身有何看法？柯僅回說，還好啦。至於「還好」是什麼意思？柯說，就是覺得還好，每天看CALL IN節目的內容和實際的社會還是有差距。 若最後導致民進黨不幫忙輔選也還好嗎？柯文哲也強調，做什麼事情，最後終究是自己的努力最重要，「沒那麼嚴重啦。」、「年底的事年底再煩惱好不好？」  臺北市第一個慈悲關懷社區「臺北市士林區舊街慈悲關懷社區」，6日在台北市長柯文哲（右二）的見證下正式揭牌成立。活動前柯文哲先行至神農宮內參拜祈福。（記者羅沛德攝） 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"821","LTN","5月出席餐會見扁？ 柯文哲：有時間會去
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  臺北市第一個慈悲關懷社區「臺北市士林區舊街慈悲關懷社區」，6日在台北市長柯文哲的見證下正式揭牌成立。（記者羅沛德攝） 〔記者黃建豪／台北報導〕凱達格蘭基金會今年5月4日，將再度於台北市舉行感恩募款餐會，前總統陳水扁已透過「新勇哥物語」預告，今年也會參與，當天還會穿著「扁力」衫出席。 台北市長柯文哲今天上午被問及，是否也會出席與扁見面。柯文哲表示，以前都有去，應該看看，有時間還是會去吧。 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"822","LTN","邱文祥專訪》柯P愛省錢 邱：我們不是要一個財政部長
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  無黨籍台北市長參選人邱文祥。（記者羅沛德攝） 〔記者鍾泓良、陳曉宜、蕭婷方／台北報導〕邱文祥畢業於陽明醫學院，他自爆自己曾經有跟柯文哲同班1年，彼此都是同學。他說，看到柯文哲當選後一直希望他能在市政做得好，但也直說3年來沒看到柯文哲的進步。對於柯文哲不斷把「省錢市長」當政績，邱文祥則說，市長不是在讓台北市的銀行存款越來越多，「我們不是要一個財政部長。」 邱文祥說，政府最該做的就是發展「公共財」，要發展出未來讓我們市民能夠有發展的方向。他不認為市長目的是讓北市銀行存款變多，導致市政沒有去建設。 柯市府上任後招商成績不佳，邱文祥說，自從柯市府把BOT案打成弊案，大家都怕了，既然政府要推動公共財，「你不能只有市政府贏、民眾贏，廠商輸。」他也引用柯文哲每次都愛說的名言，「政府的資源有限，民間力量無窮」，強調現在政府並不有錢，不要再想要做大政府，應該要把複雜法規拉開，讓靈活的民間力量可以無懼地發揮。 邱文祥表示，自己雖與柯市長一樣都從醫，但他的行政歷練上非常多，非常跨領域，當過衛生局長，副市長，基金會董事長，甚至醫學院院長都做過，有協調能力與同理心，這兩項能力能讓你聚眾，聚了一群優秀人才，市政就會往前推動。 邱說，柯沒辦法把人兜在一起，3年走了那麼多局長，如果是棒球隊根本無法比賽，新來的人還要重新練習、重新熟悉。 詳情請見連結： 邱文祥專訪》土生土長台北人 邱文祥對辦花博驕傲 邱文祥專訪》談大巨蛋 邱主張「爭議擱置，工程進行」 邱文祥專訪》鄉民號稱「30公分」 泌尿科權威解答 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
"823","LTN","邱文祥專訪》鄉民號稱「30公分」 泌尿科權威解答
        
            
        
    "," 為達最佳瀏覽效果，建議使用 Chrome、Firefox 或 Internet Explorer 10(含) 以上版本的瀏覽器。 爆  無黨籍台北市長參選人邱文祥。（記者羅沛德攝）  〔記者鍾泓良／台北報導〕台灣鄉民都號稱自己男性生殖器有「30公分」。當被問到台灣男性生殖器官平均長度時，身為台灣泌尿科權威的邱文祥回答：「在外面的是12，在裡面的是4」。而看到記者一臉恍然，他再解釋，陰莖有3分之1埋起來，需要有支撐才有辦法立起來，而他也補充，一般人以為陰莖是1根，其實是2條，就跟「巴黎鐵塔」一樣會分岔。而被問到跟柯文哲同樣是醫師，最大的差別是甚麼，他回答「同理心」。 詳情請見連結： 邱文祥專訪》土生土長台北人 邱文祥對辦花博驕傲 邱文祥專訪》談大巨蛋 邱主張「爭議擱置，工程進行」 邱文祥專訪》柯P愛省錢 邱：我們不是要一個財政部長 新聞送上來！快加入自由電子報APP、LINE好友  2018年6月13日‧星期三‧戊戌年四月卅 注目新聞 1 中國卡車罷工延燒 司機高喊「打倒共產黨」！ 2 新版身分證票選出爐 設計師魯少綸奪首獎！ 3 洋腸又來！夜店外帶18歲妹 網站取名「台女很容易」... 4 侯友宜妻1塊土地99個門牌 蘇貞昌：太荒唐 5 連俞涵超正弟媳曝光…根本巨乳林志玲！"
